"1","吴斌","1","医学院",\N,\N,"/media/50/2006_1.jpg",\N,"这个2002级的男孩给我们贡献了一种新型创可贴，这片小小的膜状粘贴带给我们的不仅仅是疗伤方式的变革，而是一场思考方式的革命。如果吴斌折服在“邦迪”的脚下，注定“纽绿特”难以问世；如果吴斌没有经过夜以继日的努力，“纽绿特”可能仅仅是几项专利拥有者的代名词，很难走上产业化的道路。这一切都源于他坚定不移的信念：年轻就应该挑战。","2006"
"72","唐瑞","74","电子信息学院",\N,\N,"/media/50/2007_74.jpg",\N,"犹如一朵野百合，她简单又坚韧，蓬勃得不屈不挠。如果说武大是培养她的沃土，那么她迎风生长，终究会给母校带来更大的辉煌。她犹如一支蜡烛，一旦点燃，就快乐地燃烧着，勇往直前，义无反顾。她温和坚定，静能寒窗苦守，动能风云赛场。平淡是生活，奋斗的路上，她延续着强者的歌唱。其实，我们的时代从来不缺少追随潮流的人；我们缺少的，是这样坚韧淳朴、热爱生活的校园精神引领者。","2007"
"73","刘志毅","75","新闻与传播学院",\N,\N,"/media/50/2010_75.jpg",\N,"卧底富士康，追踪“八连跳”。这是新闻一线的硬拼杀，这是社会热点的深介入。从新鲜刺激到走完孤独之旅，这是一位年轻人的难以承受之重，更是一名新记者的成人之礼。怀着一个记者对新闻理想的执著，他仍然在追寻的路上。举手投足，激荡风云。","2010"
"74","李行","76","经济与管理学院数理金融班",\N,\N,"/media/50/2007_76.jpg",\N,"李行，人如其名，“背着行李去旅行”，他看过天涯海角的日出，听过维多利亚港船只起航的鸣笛，感受过敦煌石窟雄浑博大的瑰丽，领略过内蒙古大草原一望无际的辽阔……行走中，他以坚定的社会责任感，自觉肩负起传播中华文化的使命，凭借武大人广博的胸怀与自强弘毅的特质，亲身感受并致力于传播华夏文化。李行，行走中的舞者！","2007"
"75","施俊","77","",\N,\N,"/media/50/2008_77.jpg",\N,"从丽江徒步走到拉萨，与天地为伴，完成一次精神的旅行。风声呼啸，只是耳畔匆匆过客；大雨滂沱，在从容笃定的脚步下碾落成泥。天为盖，地为庐，高原行者，找寻一份被城市遗忘的寂静。行者无疆，四十卷胶卷记载的故事里是也无风雨也无晴的青春随笔。山色如黛，轻雾如烟，他低吟而来，浅唱而去，字字珠玑，都是武大学子的不羁与轻狂。那种即兴而为的诗意与勇气，给汲汲奔忙于世的我们一份久违的感动。","2008"
"76","卢章洪","16","第二临床学院",\N,\N,"/media/50/2009_16.jpg",\N,"没有什么比挽救生命的事业更加神圣。怀着一颗慈悲之心，面对那么多悲凉无助的呼唤，他试图用自己的行动挽留一个个无辜的生命。高山仰止，景行行止；捐躯济难，何曾言苦。他将生命担在自己的肩膀上，成为坚持下去的理由。对生命的尊重，便是这世间最高尚的情操。","2009"
"77","孙点剑一","18","预防医学专业",\N,\N,"/media/50/2009_18.jpg",\N,"他是悬壶济世的崇高医生，谦和而执着；他是孜孜不倦的虔诚科研者，渊博而笃定。他用坚持不懈告诉我们“该做是责任”，他用敏锐目光与翩翩雅举将“能做的自信”尽致发挥，他用在公益事业沉沉的大爱演绎“想做是随性”。知识汇聚力量，爱心融化冰寒，孙点剑一，用他的真诚和洒脱，洒脱，坚持与恒爱为我们勾勒出人生的恢弘蓝图。十年磨一剑，他必会乘风破浪，扬帆万里！","2009"
"78","李武","1","化学与分子学院",\N,\N,"/media/50/2014_1.jpg",\N,"从二本到一本到德国科学院院士的垂青，他一步一步走得很艰难，却走到你我看不见的风景深处。一切看来不可思议，却又是顺理成章。XXX本硕博十年，没错，从最开始他就是最努力的那个。为心中想向，他可以放弃一切，理性于他，不过是纯粹。其实他从来不知道什么叫松懈和“扰乱我心”。XXX他有着难以理解的拘谨，而与之对应的则是从没有停止的微笑。在不自信的状态中，他只是踏实做事，毫无杂念地一心赶上心中的“假想敌”。他是李武，他从不停止XXXrun！XXXrun！XXXrun！ ","2014"
"79","石珂","2","经济与管理学院",\N,\N,"/media/50/2014_2.jpg",\N,"大一考托，参加慈善拍卖会，大二杀G，奔赴哥大交流。XXXGPA专业第一，一年国奖，两年国家级科研立项。XXX她做了所有学霸和青年领袖能做的和想做的事情。XXX你或许觉得她是个奇女子，殊不知，你可能已经在偌大的校园里，和这个娇俏可爱的女生，无数次擦肩而过。XXX成为学霸的路上，她从不单打独斗。XXX她喜欢和她的朋友分享资源，共同奋斗。XXX她是石珂。是不平凡的人物里最平凡的一个，也是平凡的人物里最不凡的那个。","2014"
"80","蔡旭芬","3","计算机软件学院硕士",\N,\N,"/media/50/2014_3.jpg",\N,"坚守其道，不畏长路漫漫；XXX执着而行，只求不负初心。XXX率真直白，她是爱挑战的自由派。XXX不试一试，怎知自身潜力几分；XXX不闯一闯，何寻真我天地一片。XXX倔强随性，她是快乐的生活家。爱音乐，也迷美剧；XXX享受难得的浮生半日闲，也专注于忙碌的实验室时光。XXX她是蔡旭芬，把握自己的节拍，身随心动，意随念走。","2014"
"81","吉培轩","4","国际软件学院",\N,\N,"/media/50/2014_4.jpg",\N,"他细致周全，行事不出差错；XXX他自立自强，四年学费自给。XXX他是锐意创新的工科男，还是博学多识的“文科生”？XXX静能方寸之地玩转互联网，动能气势磅礴习练太极拳。XXX是梦想，却并非妄想；是忙碌，但拒绝庸碌。XXX仰望星空，每一天都在奔赴新的梦想；脚踏实地，从不拖延的实干收获必然的辉煌。XXX他就是吉培轩，来自国软的百变技术咖，心之所向尽逍遥。","2014"
"82","智能车","5","",\N,\N,"/media/50/2014_5.jpg",\N,"夜半挑灯调试，辰时挥汗装车。XXX百数次增删设计，千余回更轼易辙。XXX呕心为几何？XXX车似离弦飞矢，道如九曲兼迮。XXX毫秒间高低立现，转瞬时输赢两隔。XXX终于头奖得！XXX他们是智能车团队，团结、创新，他们正大步走向成功！","2014"
"83","记忆大师","6","",\N,\N,"/media/50/2014_6.jpg",\N,"你只知他们在《最强大脑》中叱咤风云，却不知他们在暑期集训中冲激脑力XXX你只见他们创业有成，却不见他们辛勤公益XXX问鼎世界冠军又何足挂齿，记挂“战友”情谊才铭感我心XXX他们说“一双手只能抓一条鱼”，所以他们专注记忆XXX他们说“一个人可以走的更快，但一群人可以走的更远”，所以他们携手同行XXX他们是记忆大师团队，世界虽大，他们却说忘记你，我做不到 ","2014"
"84","颜会闾","7","城市设计学院",\N,\N,"/media/50/2014_7.jpg",\N,"从家乡湛江到珞珈山下，他一路追寻自己的建筑学理想。XXX武大老建筑厚重人文气脉开启了他探索关注人文情怀的建筑道路，XXX都市实践先锋事务所的实习经历坚定了他继续走下去的信心，XXX作品《重构地平线》，重构的不仅仅是地平线，XXX还有他对城市历史的回忆和对建筑未来的人文关怀。XXX他是颜会闾，大雅通俗，人文筑境，他在探索善意人居的道路上前进不息。","2014"
"85","张可儒","8","新闻与传播学院",\N,\N,"/media/50/2014_8.jpg",\N,"他，一个新闻学学生，一个校园原创歌手。XXX清澈悠远的歌喉，成就了他向音乐的无缝跨界。XXX对自由的执着追求，激扬起他生命的光彩。XXX校园十佳歌手，歌王歌后挑战赛亚军，原创音乐大赛一等奖，是他奋进的脚印。XXX樱花城堡，再见是永远，没有青春的青春，是他奏响的时代强音。XXX新浪音乐人，豆瓣音乐人，独立音乐创作人，是对他付出的回应。XXX他，于周而复始中砥砺前行！不断实现梦想，不断超越梦想。XXX他是张可儒，一位现实的理想主义者，音乐，或将成为他一生的坚持。","2014"
"86","古姿丽努尔","9","政治与公共管理学院",\N,\N,"/media/50/2014_9.jpg",\N,"能歌善舞，阳光开朗，是她与生俱来的性格XXX新生幻彩，金秋舞蹈，校运会赛事都有她的身影XXX四年付出，尽职尽责，她是青发的好主席XXX是青发人眼里温柔的长姐XXX无数“优秀”的桂冠，是她不懈努力的证明XXX她温柔似水，也勇敢坚强XXX面对暴力恐怖事件，她不退缩XXX深知危险，她依旧希望矛盾化解，维汉民族团结XXX她说，“这是我的使命，更是一份责任”XXX她是古孜丽努尔，孤身求学而成就斐然的新疆姑娘","2014"
"87","鲍百尹","10","历史学院",\N,\N,"/media/50/2014_10.jpg",\N,"他是一位来自香港的非典型学霸。XXX作为求学大陆的香港人，他有着不一样的视角。XXX作为雅思高分考生和奖学金的多次获得者，他有着不一样的才华。XXX作为历史学院院学生会的主席，他有着不一样的经历。XXX作为生活的思考者与决策者，他有着不一样的深度。XXX他是干净温润、大方儒雅的书生。XXX也是运筹帷幄、决胜千里的将帅。XXX他是鲍百尹，有理想，有追求，有准备的等待之人。","2014"
"88","公交救人团体","11","",\N,\N,"/media/50/2013_11.jpg",\N,"十年杏林寄芳华，一片丹心救死伤。公交车上危情现，珞珈学子施救忙。2013年的夏夜，你们救醒了一个人，感动了一座城。或许在你们眼中，救死扶伤是医生的本职；但发现险情时的匆匆脚步，紧急施救时的从容镇定，手掏秽物时的不计得失，却实实在在彰显了医者的赤诚之心，一颗浮华的社会里最是难得的赤诚之心。一年前的那一刻，你们未着白衣，却依旧是最美的天使。","2013"
"89","赖秉洪","12","土木建筑工程学院",\N,\N,"/media/50/2013_12.jpg",\N,"这所大学里的每个人都在寻找未来。大部分人迷茫而缓慢地按部就班，少部分人主动积极地规划人生，而你做到了用奋斗创造自己的未来。一年之内50多项发明成果和20多项专利申请，是拼搏的硕果，是热情的结晶，是更为辉煌的发明之路的敲门砖。你说，“爱拼才会赢”。热爱不止，拼搏不息，即使发明之路并非坦途，你怀抱着热爱的赤子之心一路披荆斩棘，执着所爱。","2013"
"90","方敏","13","第二临床学院",\N,\N,"/media/50/2013_13.jpg",\N,"一份沉静，和着一份热情，与文献资料挑灯为伴；无数探究，夹着无数思索，携科研成果脱颖而出。方寸实验室，见证了肿瘤脉冲式理论和肿瘤侵袭单元概念的首次提出；学术交流会，闪现着你机敏从容，落落大方的身影。你说，哭着流泪是怯懦的宣泄，笑着流泪是勇敢的宣言。微笑，申报专利成果、优秀科研项目印下了你的足迹。勇敢，创办教育公司、领导社会实践刻录了你的传奇。你行走在珞珈山下，方而大气，敏而从容。","2013"
"91","章广越","14","水利水电学院",\N,\N,"/media/50/2013_14.jpg",\N,"你是自控能手，高考前百日发奋苦读，以飞跃式进步来到珞珈山脚。XXX你是改革舵手，力挽记忆协会于倾颓之际，用一颗做事业的心来做社团。XXX你是记忆天才，稳坐华中各大高校记忆协会盟主之位，“起步珞珈，驰骋中华”。XXX你是创业新星，掌管一月盈利20万的教育公司，却用一颗做社团的心来建设企业。XXX你还有热心肠，以“记忆”为公益，支援西部教育发展。XXX你的青春，不是荣誉可以衡量；你的快乐，不是利益可以估价。XXX你是独立、创新、自由，是兼具文气和霸气的“帅才”，是今晚珞珈山的骄傲！","2013"
"92","马鸿旭","15","水利水电学院",\N,\N,"/media/50/2013_15.jpg",\N,"这么多年，你一直在为梦想折腾自己：成为叱咤校园的十佳主持人；在模拟联合国大会上被潘基文接见；从学校里大家称羡的顶尖学霸，到天才知道的全国冠军。这些都是笼罩在你头上的光环。荣誉的花朵表面光鲜无比，可背后却是你日日为梦想而辛勤付出的汗水在浇灌。漫漫人生，是梦想赐予了你翱翔长空的力量；执着前行，你有一颗为梦想而跳动的心脏。“我没有任何天分，可我有梦的天真”这是你的个人宣言，也是你最真实的体会。遥迢来时路，春风马蹄疾。鸿路有嘉名，廓然似朝旭。","2013"
"93","陈曦","16","电子信息学院",\N,\N,"/media/50/2013_16.jpg",\N,"团队领袖的将相之气，饱读诗书的书卷之魂，源于生活的思想之光，坚守科研的创新之才。当一个人集文理于一身，那你的路便不再平凡。一笔在手，你可以用它写下大气磅礴的诗词，也可以做严谨的科研运算。天赋口才，当得好副主席，也做得好队长，更能国赛完美答辩。海洋之上，或秋或春，你精心调试自己团队的S波段多普勒雷达，虽然这个雷达还是个孩子，但你的目标是用它于海洋环境的监测。你用心感谢身边的人，用心反馈这美好的世界，你用生命在思考，用灵魂在追求。","2013"
"94","付端凌","17","外语学院",\N,\N,"/media/50/2013_17.jpg",\N,"你倔强顽强，在困难面前永不服输。在全身心的投入下，你创造出一次又一次的奇迹。从雅思口语教师到英语辩论冠军，从国际会议同传到中外交流志愿者，你用犀利的词句展现别样的风采，你用开朗的性格结交遍布世界的朋友。在多元文化的碰撞中，你用英语架起跨文化沟通的桥梁，让世人看到了唇齿之间的魅力。在梦想面前，你满怀激情，而英语则是你寻梦的武器。What doesn’t kill you makes you stronger。越挫越勇，自强不息！","2013"
"95","李莎旻子","18","新闻与传播学院",\N,\N,"/media/50/2013_18.jpg",\N,"“樱花诗赛”记录你的轻轻诉说，话剧“画皮”展示你的别面人生。“一站到底”上铭刻你不懈的坚持，“开门大吉”里留下你追寻的勇气。从”十佳主持”到“新闻小姐”，你日趋成熟却始终不变学生的真实；从武大播音到代班主持，你踽踽前行却从不忘记起航的初心。十年梦想，一朝登台。几载耕耘，今朝盛放。坚持给了你追逐梦想的权利。从武大出发，向梦想之地全力奔跑。踏过荆棘，不顾他人非议，走过坎坷，触碰梦想的属地。","2013"
"96","陆庆全","19","化学院",\N,\N,"/media/50/2013_19.jpg",\N," 纵使知道努力与成功之间并非等号，但你仍然埋头于第无数次加一的实验中；纵使知道成功与名利之间有着丝丝联系，但你并没有为此而迷失了方向；纵使自己的学术论文刊登在国际顶级期刊上，但你明白，未来的路，还很长。你像那普通而又不普通省略号，永远奋斗着，没有终点；你是那无波而又幽深的古井，淡然面对生活中的名与利；你在化学的道路上愈走愈远，而那路的尽头，将会对人类产生巨大的影响。","2013"
"97","潘泽","20","哲学学院",\N,\N,"/media/50/2013_20.jpg",\N,"舌战群雄，风流儒雅，时而凌厉，时而轻盈，辩论的终身成就奖，道不尽樱顶之上，你亲手栽植的满园桃李，道不尽皇皇武大雄辩天下的血脉传承；聚光灯下，浪漫任性，时而嬉笑，时而畅想，历夏剧社的年度戏，说不完珞珈山下，你曲折成就的戏剧之家，说不完一个好人的喜悦平安。","2013"
"98","魏清扬","0","文院","本科","","/media/50/2015_00.jpg","","魏清扬，文学院留学生。不远千里、克服重重困难来到中国的芬兰女孩魏清扬，袭一身旗袍，说一口流利的汉语。她在央视“汉语桥”大放异彩，为世博会芬兰馆工作服务，她在用行动践行着中外文化交流的使命。","2009"
"99","唐山","93","化学与分子学院",\N,\N,"/media/20/2016_93.jpg",\N,"唐山热爱科学研究，在国际上率先使用多金属催化体系和非金属元素碘调控高活性自由基反应的选择性，以第一作者身份在Nat. Commun. Chem. Soc. Rev.和Angew. Chem. Int. Ed.等国际著名期刊上发表了11篇SCI论文，个人总影响因子已经破百。曾获武汉大学“研究生学术创新奖一等奖”、“芙蓉学子•学术创新奖”、 “优秀研究生标兵”、“研究生国家奖学金”等荣誉。","2015"
"100","王春彧","94","城市设计学院",\N,\N,"/media/20/2016_94.jpg",\N,"连续4年获得甲等奖学金、2014国家奖学金；XXX综合成绩第1名、专业课成绩第1名；XXX亞洲建築新人戰百强；XXX本科期间完成4项科研；XXX本科期间建筑类核心期刊第一作者4篇；XXX本科期间各领域超过10项竞赛的获奖；XXX2012武汉大学“唇舌烽火”金秋辩论赛季军。","2015"
"101","刘会凤","95","政治与公共管理学院",\N,\N,"/media/20/2016_95.jpg",\N,"社会活动:参加了世界脑力锦标赛，获得了国际记忆大师和特级记忆大师！目前排名中国女子第一。2016年参加录制《最强大脑》晋级加入x战队！XXX科研学术方面:申请了国家级创业训练科研项目——“基于有脑开发的在线教育”等一系列科研。XXX学习方面: 2014年国家励志奖学金，获得优秀学生的称号，2015年获得甲等奖学金和国家励志奖学金，以及“三好学生”称号","2015"
"102","张韵秋","96","经济与管理学院",\N,\N,"/media/20/2016_96.jpg",\N,"独立创建运营线上分享平台iShareWHU，拥有近3000名长期用户，辐射中国各地10余所著名高校；创建30余门经管课程的学习资料，7000余次下载；发布100余篇原创文章，40000余次阅读。XXX麻省理工学院金融硕士、伦敦政治经济学院金融硕士等项目录取。XXX法国巴黎银行Ace Manager金融分析竞赛武汉大学第1名、全球前2%。XXXCET-6：670/710；TOEFL：111/120；GMAT：760/800（前1%）；CFA二级候选人。","2015"
"103","段昌伯","97","新闻与传播学院",\N,\N,"/media/20/2016_97.jpg",\N,"武汉大学原创音乐人 XXX收到利物浦大学、利兹大学、谢菲尔德大学等四个学校OFFER，将前往英国深造，专业为音乐产业研究XXX学术方面：《社会化传播与代际传承——丽江洞经音乐传播者新媒体调查与分析》即将发表XXX经历方面：2015年个人策划并发行专辑《凝时》，成为草莓音乐节收邀嘉宾，举办“The Flow Theory”乐队告别演唱会，参与制作《珞樱3》","2015"
"104","李冠成","98","计算机学院",\N,\N,"/media/20/2016_98.jpg",\N,"来自弘毅班，曾在微软Club、青协任副主席等职务，热衷志愿活动XXX国家奖学金(GPA3.8)，谷歌奖学金(GPA4.0)，弘毅奖学金等XXX软件领域影响力最高的比赛ACM/ICPC亚洲区银牌等十余个奖项XXX科研成果已达清华北大博士毕业要求。其中一篇论文解决了困扰学术界40年的难题，是信安最顶级会议ACMCCS的首篇来自华中第八篇来自大陆的论文XXX清华北大offer，国外Phd 邀请，Alibaba 20W年薪 offer","2015"
"105","李龙俊","99","历史学院",\N,\N,"/media/20/2016_99.jpg",\N,"2013，李龙俊主动加入中华骨髓库。2015年7月，经过前后共六天注射动员剂和采集，李龙俊的462毫升造血干细胞越洋飞抵旧金山，为白血病人带去生的希望。其事迹被光明日报、新华网、楚天都市报、长江日报等多家媒体广泛报道，一时引来无数好评与热议。如今，他努力向身边的人科普造血干细胞知识，希望更多的人能够加入捐献者行列。","2015"
"106","江安吉","100","外国语言文学学院",\N,\N,"/media/20/2016_100.jpg",\N,"跳级、直升、保送，19岁先后获北大、清华、中科院大学、人大的预录，目前以推免成绩第一名顺利保研至北京大学。历任武大电视台台长、院会副主席。连续三年获甲等奖学金、校三好学生，蝉联第一（院唯一）获2014十大风云学子提名；专访诺贝尔文学奖得主等国内外名人；参加“大国关系”研讨，脱颖而出，获中央智囊团肯定；赴西南地区招生宣讲；组织发起与西班牙高校合作。三项科研，主持外交学学术沙龙等；开创、执导栏目，获全国高校电视一等奖；我为世界代言——模拟新闻发言人大赛冠军。","2015"
"107","武汉大学龙舟队","101",\N,\N,\N,"/media/20/2016_101.jpg",\N,"武汉大学VS华中科技大学“同城双星冠军”；XXX黄山国际龙舟赛男子大学生组冠军，女子大学生组季军；XXX天津首届世界名校龙舟大赛总成绩季军；XXX中华龙舟大赛福州站女子大学生组总成绩季军；XXX中华龙舟大赛万宁站男子大学生组总成绩第六名；XXX中国龙舟公开赛荆州站总成绩第六名；","2015"
"108","孙世博","102","水利水电学院",\N,\N,"/media/20/2016_102.jpg",\N,"获得宝钢优秀学生特等奖，是2015年度湖北省唯一获得者，武汉大学首位本科生获得者；节能减排大赛国家级一等奖，水利创新设计大赛全国赛第一名、特等奖；“三下乡”国家级优秀成果，湖北省大学生优秀科研成果获奖二等奖；张光斗奖学金，周培源力学竞赛国家级三等奖，数学竞赛预赛国家级二等奖，三等奖各一次；发明专利两项，核心期刊论文一篇等。","2015"
"109","桂祎明","103","历史学院",\N,\N,"/media/20/2016_103.jpg",\N,"创立武汉嗨皮士文化传媒有限公司XXX用创业盈利进行环球旅行，多次深入中东、非洲、拉美及北极等地区，四年间用完一本护照XXX参加麦肯锡公司中非经济合作调研（埃塞俄比亚）项目XXX在索马里－埃塞俄比亚国际公路项目谈判中任中国承建方秘书XXX参加阿富汗赫拉特中国武馆帮扶项目，任阿富汗巴达赫尚金矿谈判中方秘书XXX在国家级、省级期刊发表作品7篇，获得1项国家专利XXX连续三年获得奖学金XXX毕业将赴意大利罗马一大学习文物修复XXX将出版书籍《一个人的伊斯兰》XXX武大蒲公英旅协会长","2016"
"110","宋心竹","113","生命科学学院",\N,\N,"/media/20/2016_113.jpg",\N,"作为公司联合创始人，主导水稻抗虫育种项目XXX获得湖北省“创青春”大学生创新创业金奖、“创青春”全国创业大赛电子商务专项赛优秀奖、XXX珞珈校友创投会上获创业项目一等奖，并由校友企业家陈东升颁奖。XXX在创业路演中获得丰厚资本、达晨创投等6份投资邀请函。XXX相继担任院系第24届学生团副、第25届学生会主席、华中区武大宝洁俱乐部副主席 XXX曾在北京滴滴出行总部、奥玮管理咨询公司、欧莱雅中国等多家名企实习。","2016"
"111","蔡昌松","119","电气工程学院",\N,\N,"/media/20/2016_119.jpg",\N,"潜心科研、勇于创新，研究无线输电技术，用科技改变生活XXX作为团队队长获2016年中国研究生电子设计竞赛总决赛一等奖、中国研究生电子设计竞赛商业赛一等奖、全国研究生智慧城市技术与创意设计大赛一等奖、中国创新创业大赛湖北赛区新能源团队第一名XXX仅2016一年内申请国家专利30余项，创新成果入选2016年中国国际高新技术成果交易会“十大人气产品” 暨“优秀产品奖”XXX获2016年度武汉大学首届“亚中创新教育奖学金”唯一金奖、国家奖学金XXX武汉大学优秀研究生标兵XXX武汉大学研究生电子设计协会分会长","2016"
"112","张迪","120","经济与管理学院",\N,\N,"/media/20/2016_120.jpg",\N,"保研至北京大学光华管理学院（专业全国录取2人)，专业第1，参加北大光华、清华经管、北大汇丰、复旦管院和上交安泰保研夏令营均获录取offer，获北大汇丰特等奖学金XXX两年国家奖学金，经管院十大学习之星，三好标兵XXX2项国家级科研立项，1篇JMS会议论文，联通校园4G研究项目全国第1，获挑战杯、互联网+、花旗杯、省翻译大赛等校、省、国家级奖项50余项XXX武大十佳乐手，梦想艺术团乐手队队长，新年音乐会（交响专场和梦想跨年夜）、武大迎新晚会、梦艺专场等10余次校级演出演奏钢琴 XXX主讲10场保研夏令营分享讲座，运营6600用户的保研出国学习实习经验分享公众号iShareWHU，ebaoyan公司咨询师，台湾传播营体验官（12000人选10）","2016"
"113","戴文莹","121","城市设计学院",\N,\N,"/media/20/2016_121.jpg",\N,"2016年“霍普杯”国际大学生建筑设计竞赛三等奖XXX武汉大学城市设计学院“优秀研究生”XXX全国英语能力竞赛（NECCS）二等奖XXX2014国家奖学金XXX网易音乐人，发布的翻唱作品累计播放次数过千万XXX武汉大学第七届十佳歌手冠军XXX武汉大学All-Star全明星歌手赛冠军XXX2015香港青年音乐节内地学生代表XXX武汉第三届光谷音乐节个人组冠军XXX2011浙江卫视“非同凡响”全国19强XXX湖北卫视“七星情歌会”周冠军XXX湖北第二届粉丝节歌唱比赛第二名XXXLOGO设计，Vi设计，招牌设计，字体设计，纹身设计，手写字体被统一企业朗朵咖啡新产品扉页使用XXX斑马线”武汉高校建筑学考研教育平台团队任三年主讲","2016"
"114","海燕合唱团","122",\N,\N,\N,"/media/20/2016_122.jpg",\N,"2016、2017年武汉大学新年音乐会、樱花节公演XXX2016年应国家汉办派遣赴德参加拜罗伊特青年音乐节并举办多场音乐会（德国•拜罗伊特）XXX2015年“中国和之声”室内合唱比赛成人混声组金奖第一名（中国•青岛）XXX2014年第五届湖北省大学生艺术节合唱甲组一等奖（中国•武汉）XXX2013年第二届亚洲国际合唱比赛成人女生组金奖（中国•香港）XXX2011年第四届湖北省大学生艺术节合唱甲组一等奖（中国•武汉）XXX2010年第六届世界合唱比赛室内女生组金奖第一名（中国•绍兴）","2016"
"115","董锦程","124","国际教育学院",\N,\N,"/media/20/2016_124.jpg",\N,"英国高考文学和历史均获满分，本科GPA3.8，获中国政府全额奖学金XXX纯素主义者，健身爱好者，精通太极梅花螳螂拳和散打XXX在武汉电视台直播了2017年汉马，主持了武汉电视台《家在武汉》节目、武汉大学两届国际文化节，感知中国 “智汇珞珈” 博士论坛XXX陪同武汉市委宣传部长李述永赴英国剑桥大学演讲，翻译讲稿全文，担任现场口译XXX2017年中国健康营养与蔬食论坛：讲师XXX武大汉语辩论赛：冠军、最佳辩手XXX拍摄武汉大学形象宣传片《创新，让热爱多一个维度》XXX湖北卫视《非正式会谈》：一日代表","2016"
"116","曾梦琪","125","化学与分子科学学院",\N,\N,"/media/20/2016_125.jpg",\N,"“有趣的科研万里挑一”，她这么定义自己所钟爱的科研XXX她玩转液态金属，致力于二维纳米材料的可控生长XXX她以第一作者身份在J. Am. Chem. Soc.（美国化学会志），ACS Nano（美国化学会纳米），Nano Energy（纳米能源）等国际著名期刊上发表了5篇SCI一区论文XXX她还作为主要编译人员翻译了国内的首部专业石墨烯译著（《石墨烯：基础及新兴应用》，科学出版社）XXX她曾荣获武汉大学“十大学术之星”、武汉大学“研究生学术创新奖一等奖”、武汉大学研究生国家奖学金等诸多荣誉。","2016"
"117","饶浪","126","物理科学与技术学院",\N,\N,"/media/20/2016_126.jpg",\N,"通过与口腔医院，中南医院，生科院等院系开展交叉合作，在仿生材料应用于生物医疗领域取得了一系列进展XXX相关成果已发表SCI论文20余篇，其中第一作者11篇(一区7篇)，包括Adv. Mater. （IF = 18.96），ACS Nano（IF = 13.33），Adv. Funct. Mater. （IF = 11.38）等国际权威杂志，个人总影响因子超过80XXX多次获得学术创新奖一等奖，国家奖学金，华为奖学金，华科-武大物理年会一等奖，研究生学习标兵等荣誉XXX曾任物理学院足球队队长，并带队取得足协杯亚军等荣誉。","2016"
"118","黄颖琳","123","文学院",\N,\N,"/media/20/2016_123.jpg",\N,"非洲生活半年XXX非洲最后一头白犀牛直播20万观众XXX卢旺达大屠杀后新生国家直播观众50万XXX麦肯锡实习生赴坦桑尼亚调研XXX中国援非医疗队报道XXX清泉计划”云贵调研，青年传媒集团副主席XXX中国大学生新闻奖，甲乙等奖学金XXX旅游深度爱好者，游历黎巴嫩等15个国家","2016"
"119","王旭坤","127",\N,\N,\N,"/media/20/2016_127.jpg",\N,"2017年至今，负责国家军事项目（密级：秘密\\机密）配音解说工作XXX主持武汉大学金秋艺术节等众多校园品牌活动30余场XXX创办武大新声新生歌唱大赛（现已更名为“武大星歌声”）XXX创办武汉大学全明星歌手超级联赛XXX代表武汉大学在央视一套《五月的鲜花》献唱，与王俊凯、刘昊然、尼格买提等同台演出XXX献唱武汉大学120周年文艺晚会节目《珞珈旗帜》XXX担任2015届武汉大学毕业生音乐节主策划XXX获阿里巴巴虾米音乐首届校园歌手大赛全国10强XXX获文化部指导，中国音像协会、新华网等主办的首届中国大学生音乐节全国30强（华中3强）XXX获湖北高校DV男神女神才艺大赛总冠军XXX获武汉大学校园歌曲三十年晚会演唱双金奖、研究生十佳歌手冠军XXX首届ALL STAR歌王赛“歌王”称号XXX受邀担任第八届世界女校长论坛演唱嘉宾XXX作为美丽中国支教项目梦想导师，远程支教一年XXX获瑞典哥德堡大学-瑞中跨文化传播交流营“优秀营员”称号XXX武汉大学2017届毕业主题歌《永是珞珈一少年》参与演唱者XXX校团委机关报《珞珈青年报》同名主题歌《珞珈青年》（独唱）演唱者。","2017"
