"1","吴斌","1","医学院",\N,\N,"/media/50/2006_1.jpg",\N,"这个2002级的男孩给我们贡献了一种新型创可贴，这片小小的膜状粘贴带给我们的不仅仅是疗伤方式的变革，而是一场思考方式的革命。如果吴斌折服在“邦迪”的脚下，注定“纽绿特”难以问世；如果吴斌没有经过夜以继日的努力，“纽绿特”可能仅仅是几项专利拥有者的代名词，很难走上产业化的道路。这一切都源于他坚定不移的信念：年轻就应该挑战。","2006"
"120","王肃之","128",\N,\N,\N,"/media/20/2016_128.jpg",\N,"他致力于网络法学研究，在核心刊物发表论文三十余篇（含CSSCI刊物十余篇），论文曾被人大复印资料全文转载，曾撰写国家立法咨询报告。他致力于实践法治梦想，多次参加国际性和全国性会议并做主题发言，撰写的调研报告获湖北省“挑战杯”特等奖，并宣讲十九大的法治内涵。他致力于珞珈文脉传播，举办第七届“我心目中的好导师”活动，制作“百年传承 德满珞珈”宣传片，举办首届华中地区博士生跨学科学术论坛，以及第七届“才子珞佳人”活动。","2017"
"121","王雅仪","129",\N,\N,\N,"/media/20/2016_129.jpg",\N,"连续荣获三年国家奖学金，专业绩点排名第一，2017年公派加拿大魁北克大学，进行为期三个月的学术交流，曾参与一项武汉大学大学生创新创业项目；获美国大学生数模竞赛二等奖，全国大学生英语竞赛三等奖等；她还多才多艺，在“榜样珞珈”颁奖晚会上用琵琶弹奏一曲《青花瓷》。三年团支书，带领所在支部连续两年获得校级先进团支部称号，两年校级先进班集体、校级先进班集体标兵称号，主题团日设计大赛一等奖，院合唱比赛一等奖等。她现在是武大青年咨询分析师协会（ShARE-WHU）的联合创始人兼执行主席、武大华为财经俱乐部联合主席；曾前前后后在8个组织和社团里工作和任职过。荣获校级优秀学生干部、优秀共青团干部、社会活动积极分子、优秀共青团员、三好学生等荣誉。她社会责任感强烈，热爱志愿奉献，参与过青协组织的所有志愿活动，自发成立爱心分队为身患血液病、不能离开病房的二年级小男孩义务家教长达半年时间；报名尼泊尔当地NGO组织，前往尼泊尔博卡拉支教。","2017"
"122","邓文","130",\N,\N,\N,"/media/20/2016_130.jpg",\N,"1. 工作踏实认真、思想积极上进：2017年5月发展为中共预备党员；先后担任武大国旗护卫队升旗手、17级法学院新生军训教官、17级国软院新生助理班主任、武汉大学学生会体育部副部长、武汉大学龙舟队分队长、学院1511班班长、党支部书记助理、武汉大学国防生模拟营班长、营长等职务。 2. 学习训练刻苦、综合素质过硬：目前专业综合成绩排名第一，积极参加科研竞赛，在省级、国家级以及国际级科研竞赛上取得优异成绩；作为国防生模拟营营长,自身军事素质过硬,以身作则,积级组织国防生军事训练、文体活动以及科研学习等；作为龙舟队分队长,代表学校在省级、国家级以及国际级龙舟比賽上取得骄人的成绩,展现了武大人能文亦能武的风采。 3. 热心公益事业、乐于奉献社会：参加武珞路小学、东湖中学、武大外校国防教育系列活动，授课30余堂；组织开展武大外校新生入学军训,传递培养军人的坚毅精神。","2017"
"123","苏程","131",\N,\N,\N,"/media/20/2016_131.jpg",\N,"城市设计学院13级本科生，预备党员，现已保送清华大学建筑学院（该专业全国校外仅招5人)。在学习上，该学生勤奋刻苦，专业排名第一，连续两年获得国奖、校三好学生(标兵) 、多次获得优秀学生甲等奖学金等荣誉称号; 在专业领域，该学生开拓创新，不仅多次在全国（国际）大学生建筑设计竞赛中获奖，而且以第一作者在专业核心期刊发表论文，并完成多项大学生创新实践项目; 除专业学习外，苏程非常爱好设计，是2016年武汉大学(本科生) 录取通知书，2017年武汉大学(研究生) 录取通知书设计者。 曾获“谷雨杯”全国大学生持续建筑设计竞赛三等奖；中国建筑专业指导委员会“威海杯”全国大学生建筑设计方案竞赛优秀奖；中国建筑学会国际绿色建筑设计大赛入围奖；国际绿色建筑竞赛组委会亚洲建筑新人赛BEST100；武汉大学三好学生标兵；武汉大学万林艺术博物馆年度优秀志愿者：武汉大学优秀学生甲等奖学金；武汉大学于刚·宋晓专项奖学金（金额20000）。","2017"
"124","宋阳","132",\N,\N,\N,"/media/20/2016_132.jpg",\N,"1.学术、科普成绩突出:在新浪微博运营自媒体科普账号“长鲸吟”,与微博官方合作进行鲸类及其他海洋哺乳动物科普。至此共有粉丝28万；共发博1152条,总阅读量超过8635万。此外,与其他线上科普平台多次合作。仅在17年,就为科普公众号科学公园供稿10篇,与著名科普微信公众号果壳合作推出鲸类主题笔记本，在杂志期刊方面,为《环球科学》与《博物杂志》多次供稿。 2.实习实践经历出色:多次受邀参加国际国内讲座,例如曾受亚洲动物基金会邀请,参与 Naomi Rose博士讲座；受广西生物多样性研究和保护协会邀请,在千聊live讲座上进行北海鲸类辨识讲座演讲发言；受江门白海豚保护区邀请,参观科普馆及保护区核心区。此外,受广西科学院、湖北中国科学研究院等多个研究所邀请,多次奔赴全国多个湖域与海域(如鄱阳湖、长江各个江段、珠海、北海涠洲岛等)进行江豚研究。","2017"
"125","张琴","133",\N,\N,\N,"/media/20/2016_133.jpg",\N,"张琴同学研究方向为二硫化铼在能源储存和转换器件中的应用。利用ReS2极弱的层间vdW耦合作用和各向异性，将其应用于能源存储和转换器件领域，如锂离子电池、光解水制氢等，并表现出优异的储锂、产氢性能；挖掘其在智能能源器件中应用潜力，如纳米结构自组装、热致形变等，实现了ReS2的边-边取向自组装和热致面外弯折，取得了系统性的创新性成果；在过去四年的时光里,张琴已作为第一作者发表SCI论文7篇，影响因子大于10的有5篇，分别是3篇《先进材料》（Adv.Mater.，IF=19.791）、1篇《先进能源材料》（Adv Energy Mater.， IF=16.721）和1篇《美国化学会志》（J.Am.Chem.Soc.，IF=13.858），其中一篇入选ESCI高被引论文，个人总影响因子>100。荣获武汉大学“研究生学术创新奖一等奖”、“刘道玉创造研究奖”、“研究生学业奖学金”和“优秀研究生”等荣誉称号。同时，在化院的“师生歌唱大赛”中，这位“学术达人”更是赢得了比赛冠军，成为大家公认的“歌后”","2017"
"126","张瑜","134",\N,\N,\N,"/media/20/2016_134.jpg",\N,"她多次获国家奖学金、武汉大学一等奖学金，获武汉大学优秀研究生标兵、优秀共产党员、优秀学生干部等光荣称号。 她被称为“又红又专”的青年马克思主义者，具有奉献精神、执着精神和奋斗精神，是一个有视野广度、情感温度和视野宽度的正能量青年，同学们说她以身垂范，无时无刻不在践行着优秀共产党员的标准；她是“学术小能手”，《光明日报》发声、人大复印资料全文转载，发文作为专家咨询建议被湖北省委采用并上报到中央办公厅；她被称为“宣讲达人”，是马克思主义学院学习十九大精神博士生宣讲团团长、武汉大学学习习近平新时代中国特色社会主义思想博士生宣讲团副团长、武昌区委宣讲团和武汉市青年宣讲团成员，致力于用青年话语阐释、青年视角思考、青年实际联系党的最新理论成果，她宣讲十余场，辐射千余人。","2017"
"127","廖宇","135",\N,\N,\N,"/media/20/2016_135.jpg",\N,"2017年度武汉大学“亚中创新教育奖学金”唯一金奖获得者，是武汉大学印刷与包装系材料加工工程专业博士研究生。他致力于传感器、石墨烯导电涂料领域的研究，已发表SCI论文一篇，申请公开国家发明专利22项，其中5项发明专利已获授权。于2017年1月在青山区“5.5＋互联网产业园”创立“武汉鸥易光电科技有限公司”，担任公司法人和CEO，获政府200万元资金补贴支持以及500余平米办公场地和办公装修补贴15万余元，公司已获南京福图105万投资，目前正在与云鹤集团洽谈下一轮1500万融资；他们推出的 “EL发光薄膜系列产品”被上海迪士尼采用、 “碳系水性导电油墨”产品更是打破了国外长期的垄断。他的事迹获得2017年度武汉大学优秀“党员好故事”奖，还获得了：2017湖北省青年创业大赛（商工组）金奖；2017年第五届“赢在南京”青年大学生创业大赛一等奖（该奖获南京市政府50万元资助和25万元配套资金）；2017年“创响武昌”青年创业大赛一等奖（15万元奖金）；2016年中国青少年新媒体梦创大赛唯一特等奖“梦创之星”。","2017"
"128","Smile服务队","136",\N,\N,\N,"/media/20/2016_136.jpg",\N,"武汉大学Smile服务队由口腔医学生、各院系志愿者及已治愈的唇腭裂同学共同组成，以让全中国不再有未接受治疗的唇腭裂儿童为己任。自2013年成立以来，团队构筑一体化服务链条：以“漫微笑”科普漫画为基础,家长可通过书后二维码关注“志微笑”微信公众平台,即可享受线上专家课堂、语音点评服务；另一方面注册加入唇腭裂家庭数据库，即可享受线下的 “乐微笑” 亲子陪护项目。从而改变患儿成长轨迹，促进唇腭裂家庭的心理康复。通过与微笑列车、嫣然天使基金和飞利浦等知名企业合作，服务队志愿者规模达300人，受益人数600余人。","2017"
"129","何海龙","137",\N,\N,\N,"/media/20/2016_137.jpg",\N,"专注声学研究，2018年8月1日在《Nature》上在线发表了题为《外尔声子晶体中的声表面波拓扑负折射》的研究论文。该论文报道了一类全新的界面波动响应——拓扑正折射和拓扑负折射，为设计各种波动元器件奠定了理论基础。2018年度，他先后获得“武汉大学研究生学术创新奖”特等奖、武汉大学学术之星特别奖、武汉大学优秀研究生标兵。","2018"
"130","孙东泽","138",\N,\N,\N,"/media/20/2016_138.jpg",\N,"总绩点3.96，位列年级第一，多门课程获得满分。积极参加学术竞赛，其中连续两年代表武汉大学参加全国大学生物理学术竞赛。热衷于科普事业，曾经作为主讲人举办面向学校和社会的大型天文学科普讲座。目前在武汉大学天体物理中心从事银河系费米气泡、数值相对论和引力波的研究，已有一项成果发表在《The Astrophysical Journal Letters》（SCI一区，影响因子6.634）上，另有两篇文章在投。","2018"
"131","嘎次","139",\N,\N,\N,"/media/20/2016_139.jpg",\N,"担任湖北高校藏族学生总负责人，带领举办了第13届德吉杯篮球赛、足球赛（有16所高校参赛）、第十三届德吉杯颁奖晚会，获得湖北省民委和各校领导老师的高度评价。担任武汉大学藏族学生总负责人，带领藏族学生建设学风、组织公益、参加第三届武汉大学少数民族文化节，获得老师和同学们的一致赞美。2016-2018年度担任两年的水利水电学院2015级本科党支部书记，带领支部成员认真开展三会一课内容等，期间发展30多名党员，并积极参与校级院级大型党建活动。","2018"
"132","熊朝晖","140",\N,\N,\N,"/media/20/2016_140.jpg",\N,"在硕士三年中先后在《测绘学报》，《Annales Geophysicae》发表EI，SCI论文各一篇，先后获得校一等奖学金，陈永龄院士奖学金。在科研之外，积极参加各类活动，在CCTV《绿水青山看中国》第二季中获得第五期的单场冠军，此外，该生的足迹还遍布国内32个省份、近半的地级政区，曾单独探访过河西走廊（兰州到敦煌），京杭运河（北京到杭州），东南沿海（杭州到广州）等路线的全程，同时还撰写了一本描绘全国各地古迹的以历史地理为主的三十万字游记。","2018"
"133","谢添","141",\N,\N,\N,"/media/20/2016_141.jpg",\N,"成绩优异，连续三年综合排名领先，多次获得三好学生、社会活动积极分子、优秀青年志愿者等荣誉称号。2018年独自前往UC Berkeley、SUNY Buffalo做科研，拿到了高质量的推荐信和研究成果，现有2篇顶级会议论文在审稿。 综合素质全面，在学有余力的情况下担任部长、班长、班助等职位。热心公益，国际义工、志愿讲解、支教等志愿服务时长高达530小时。多才多艺，书画乐舞无一不精，多次代表武汉大学获得国家级文体竞赛第一名。凭着出色的科研背景与社会活动经历，现已收获七所美国一流大学直接攻读博士学位的全额奖学金录取通知书和若干硕士offer。","2018"
"134","蔡洵","142",\N,\N,\N,"/media/20/2016_142.jpg",\N,"从10万人中脱颖而出前往柬埔寨支教；剪去齐腰长发捐给患癌病人，湖北省团委官方认证其为“新樱花女神”；去泰国清迈进行英语基础教学工作，前往尼泊尔保育大象；亲手为孝感观音湖小学、恩施芭蕉乡民族小学搭建了新的多媒体教室；捐出比赛所获8000元奖金给公益基金会；受邀参加CCTV央视春晚、天天向上等节目录制，呼吁更多的青年投身公益事业；著名自媒体平台二更视频为其拍摄个人公益纪录片，累计浏览量高达500万。","2018"
"135","李祎","143",\N,\N,\N,"/media/20/2016_143.jpg",\N,"武汉大学2016级硕博连读生，目前已发表SCI论文20篇（其中一区5篇，二区8篇），申请发明专利4项；连续两年获得研究生国家奖学金，曾获武汉大学学术创新一等奖，中国研究生电子设计竞赛国家三等奖；获评武汉大学研究生十大学术之星，武汉大学优秀研究生等多项荣誉称号。作为主要成员成功研制出国内首台以C6F12O混合气体为绝缘介质的环保型气体开关柜通过行业标准测试，标志着环保型开关柜实现中国制造。","2018"
"136","吴秋实","144",\N,\N,\N,"/media/20/2016_144.jpg",\N,"在2016年以保险学专业第一名成绩保研，同年9月报名入伍，隶属中国人民解放军空军地空导弹兵某旅。2017-2018年自愿报名赴新疆参与军委签发的对印作战任务。服役期间被旅营首长指定为其准备各项文件材料，深得领导信任；给全营官兵教授心理课程，得到好评。在旅政工网发表新闻50余篇，制作视频8部，其中3部上报至中部战区空军空军优秀视频选集，荣获对印作战任务嘉奖、“精武标兵”、优秀义务兵等称号，曾被中国空军网报道。","2018"
"137","水稻分子抗虫育种团队","145",\N,\N,\N,"/media/20/2016_145.jpg",\N,"1.立足专业，知行合一：了解“水稻国情”，走遍16个省份，完成百余次调研。2017年成立武汉禾泰青生物科技有限公司，并于2018年制定湖北省《水稻抗褐飞虱抗性鉴定技术规程》。 2.科技下乡，惠及农民：团队成立以来已累计服务904万亩农田，帮助425万农民摆脱稻飞虱侵袭的噩梦。2018年团队走访湖北蕲春、麻城，贵州水城县三个贫困县，完成10项免费抗虫鉴定并举办3场防虫治虫科普座谈。 3.牢记总书记嘱托，与时代同心同向：2013年7月，习总书记来到武汉大学杂交水稻鄂州研究基地视察时提出“粮食安全靠自己”，团队以此为使命，勇担社会责任。团队项目“水稻抗虫分子育种服务”得到袁隆平院士推荐。袁隆平院士对该项目这样评价道：“禾泰青通过‘产学研用’紧密结合，给农民带来实实在在的收益。”","2018"
"138","清泉计划","146",\N,\N,\N,"/media/20/2016_146.jpg",\N,"“清泉计划”于2013年1月成立，秉持“一杯干净水，不是一件奢侈的事”的团队理念，通过调研了解中国边远农村学生饮水现状，进而改善农村学校水质糟糕、热水稀少、饮水工具匮乏的局面，帮助当地居民树立保护水源、卫生饮水和健康生活的意识。截至2019年，团队水样采集地覆盖湖北、贵州、云南、广西等4个省份近10几个县市50多个乡镇的百余所学校，共捐赠校园净水设备29台，优质水杯3000个，建立“饮水安全示范工程试点学校”25所，基本解决了逾10000名孩子的饮水安全问题。","2018"
"142","SIGMA AI抗疫先锋队","147","计算机学院","硕士",\N,"/media/20/2020_147.jpg",\N,"科技强国的战场，AI的号角已然吹响；人人自危的时刻，逆行的车头从未调转。手无寸铁，书生意气，那又如何？一片赤诚，一肩担当，身作华夏人，自怀天下心。  倘若无法成为柳叶刀，利刃出鞘，隔断死亡的锁链，那就化为CT机，皮囊之下，寻找活着的光亮。他们虽在象牙塔中，却始终在用心去倾听这遭烟火人间。","2019"
"143","武汉大学“与逆行者同行·为奉献者奉献”关爱一线医务人员子女志愿服务队","148",\N,"本科",\N,"/media/20/2020_148.jpg",\N,"向前走，一线的战士保护了年轻的他们；向后退，满心的忧虑牵绊着勇敢的他们。前后两难之际，为与不为之间，他们找到了那条与逆行者同行的道路。  将知识变为力量，伏案备课，安定后方；将责任变为行动，循循善诱，慰藉人心。云端之上，五湖四海，他们相距千里，却自始至终，勠力同心，同舟共济。","2019"
"144","崔磊","149","新闻与传播学院","本科","2016","/media/20/2020_149.jpg",\N,"赛场之上，唇枪舌战，用头脑与口才扬起煌煌武大的幡旗；赛场之下，投身公益，用温柔与热情传递雪中送炭的爱心。  他是追梦人，也是逆行者。敢拼、敢闯、敢试、敢行，青春年少当如此。勇气是燃烧在他胸腔中的一把火，焚尽胆怯，烧却犹疑。天高海阔，所向披靡。磊磊光明，前途可期。","2019"
"145","吴冲","150","测绘学院","硕士","2019","/media/20/2020_150.jpg",\N,"前浪奔腾，开天辟地；后浪翻涌，独立潮头。寻别人不曾见之路，是他的眼界；行别人不敢进之道，是他的胆魄。  根紧紧扎实在土里，危难时刻，心系家国；枝轻轻摇曳在风中，任尔东西，始终如一。牛刀小试，锋芒毕露，不忘初心，方得始终。向前跑，向前冲，这片崭新的天地，正是他的世界。","2019"
"146","王本善","151","电子信息学院","本科","2016","/media/20/2020_151.jpg",\N,"在科研中寻找梦想，在实践中收获成长，在公益中奉献热心，在答赠中回感温情，一场人生，被他品出了千种滋味。  求学之路，道阻且长，一行行脚印，一滴滴汗水，一盏盏夜灯，一个个黑晚，都无比清晰地记录着他逐渐沉淀的过去。铅华散尽，征程再起，但一木永远是他的校园，珞珈永远是你的港湾。","2019"
"147","邓力源","152","水利水电学院","本科","2016","/media/20/2020_152.jpg",\N,"自强之星，青年榜样，在科研领域追求卓越成果，学习竞赛中当仁不让；不忘初心，勇敢创业，为贫困地区提供优质教育，公益事业里温暖发光。  “叛逆”和“温暖”是他生命中最明亮的底色，扬帆起航，星辰大海待征服；振翅高飞，广阔天地任翱翔。","2019"
"148","郑迪威","153","化学与分子科学学院","博士","2018","/media/20/2020_153.jpg",\N,"对科研抱有浓厚兴趣，沉浸于实验室的日日夜夜；对生活充满无限热爱，立志要让世界变得更加美好。不断创新，迎接挑战，走出艰难困局；满腔热情，披荆斩棘，永葆家国情怀。  沉醉科研使他发现生活之美，热爱生活让他保持科研兴趣；他的科研之路与生活之道，熠熠生辉。","2019"
"149","谢天","154","基础医学院","本科","2016","/media/20/2020_154.jpg",\N,"认真学习，潜精研思，科研的探索为他带来快乐；多篇SCI论文，国家级大创项目负责人，荣誉与奖项是他的勋章。  抛去傍身光环，目标坚定，为人类减轻疾苦是医者仁心的理想；沉醉科研之路，敢于质疑，不断开拓创新使他对未来充满期待与想象。他坚韧而朴实，眼神里闪着崇高理想的光芒。","2019"
"150","董靓","155","遥感信息工程学院","本科","2016","/media/20/2020_155.jpg",\N,"恬静淡雅，琴技精湛，对古筝的热爱让她在艺术山岭登峰造极；不甘人后，追求卓越，对科研的投入使她在学术道路前进开拓。  律己助人，乐意与同学扶持共进，尽心为后辈指点迷津；学艺双馨，不被刻板印象所束缚，勇于开拓不断进取。心有沟壑，高山可期，前路坦荡，自有拿云心志。","2019"
"151","屈文鑫","156","哲学学院","本科","2016","/media/20/2020_156.jpg",\N,"修习双学位，她在交叉融合中探索学科魅力；建立创新项目，她在团队合作中发挥关键作用；投身志愿工作，她在关怀社会中思考人生意义。  她爱好广泛，始终向前，似乎拥有无穷无尽的力量，在不同的环境中探索无限可能。她永葆对未知的好奇，对未来的向往，不断寻求更灿烂的彼岸世界。","2019"
"152","陈元博","157","水利水电学院","本科","2017","/media/20/2024_157.jpg",\N,"上善若水，她在水利水电学院求学的四年也充满了水的精神。XXX身段柔美，行云流水，以一舞名动金秋；XXX静水流深，厚积薄发，于科研学业上开辟新的天地；XXX至纯至善，荡涤万物，在志愿服务中传递热情与能量。XXX诸多竞赛大奖与荣誉称号的背后，是一名青年学子勤学奋进、砥砺前行的一千五百个日夜。东湖之水流向了水木清华，但珞珈山永远是这位水利未来之星的家。","2020"
"153","金行","158","经济与管理学院","本科","2017","/media/20/2024_158.jpg",\N,"“创新”是他的青春底色。从核心刊物，到中国青年经济论坛，从科研项目，再到新型发明专利授权——他的身上闪耀着无限的可能。XXX“热情”是他的代名词。在定向越野中挥洒汗水，在志愿服务中贡献力量，他的这份热忱也被传递给了更多的人。面对未来，他欲穿花寻路，直入白云深处，展浩气于虹霓。","2020"
"154","雷舒婷","159","动力与机械学院","本科","2017","/media/20/2024_159.jpg",\N,"漫漫科研路，见证了她的毅力与拼搏。身后，是无数个艰难与喜悦交织的日夜；身前，是又一方等待她探寻的星辰大海。一项项荣誉背后，是清晨6点半的曙光，是图书馆闭馆时的铃声，是日复一日的沉潜与扎根。XXX上千分钟的志愿时长数字，记录下了她给医务人员子女带去的知识和鼓励，在社区抗疫工作中贡献的点点力量，和每一年樱花节中忙碌奔波的身影。她已乘理想之马，挥鞭启程，迎明媚春光，行走在路上。","2020"
"155","梁文焕","160","历史学院","本科","2018","/media/20/2024_160.jpg",\N,"投身抗疫行动，她在危急时刻奉献青年力量，用责任与担当浇灌脚下的土地；积极参与竞赛，她在思维的碰撞中迸发生命热情，用青春与热血开拓美好的未来。XXX她有着历史般的沉静与理性，也有着少年身上的意气与活力。在书页里徜徉，在实践中奉献，她始终向前，从未止步。","2020"
"156","王君领","161","信息管理学院","本科","2017","/media/20/2024_161.jpg",\N,"你成绩优异，拔得专业头筹；你获奖无数，引来敬佩目光。人们看到你顶尖的poster论文，记录着你对科研的专注，看到你进入苏黎世联邦理工大学，在爱因斯坦曾进行思考的角落继续自己的探索。在他人看不到的角落，你用勤奋摘得成功路上最艳丽的花，你积极参与社会活动，做出自己的贡献。XXX乘风破浪，得济沧海；穿云破空，得震凌霄！","2020"
"157","周章娴","162","生命科学学院","本科","2018","/media/20/2024_162.jpg",\N,"象牙塔中，焚膏继晷，漫漫求索，她与“创造”形影不离；稻田地里，俯首躬行，脚踏实地，她将“实践”身体力行。XXX病毒细菌基因，是她手中的穿针线，一点点织出梦想的色彩；敢想敢做敢闯，是她心中的座右铭，一步步走出珞珈青年的足迹。喜看稻菽千重浪，她接过了前辈的火，粲然出理想的光。","2020"
"158","周真伊","163","法学院","本科","2017","/media/20/2024_163.jpg",\N,"专业基础扎实，实习经验丰富，她在理论与实践中丈量法律的边界。能言善辩，视野宏大，她在国际法模拟法庭上彰显武大学子的学术自信。网球场上挥洒汗水，法学会中扎实工作，她以热忱之心待以生活的各个面向。XXX法以明志，言以抒怀，全面发展的她在国际法的道路上坚定前行，用奋斗书写无悔的青春。","2020"
"159","陈警","164","测绘遥感信息工程国家重点实验室","硕士","2016","/media/20/2024_164.jpg",\N,"珞珈少年，风华正盛。在创业领域，他从未止步，频获硕果；在竞赛方面，他不曾畏难，追求卓越。他是珞珈山上冉冉升起的新星，为身后学子树立良好榜样。XXX“实践是检验真理的唯一标准”，是对他精彩经历的绝佳概括；“激情似凤凰”，则是他昂扬向上精神的真实写照。敢闯敢拼，他用魄力征服前路。","2020"
"160","赵东","165","第一临床学院","博士","2018","/media/20/2024_165.jpg",\N,"践行使命担当，你留守一线，一百二十天的奋斗，你救治了无数患者；开展志愿服务，你耐心细致，接受二百多次咨询，解答无数困惑；汇聚科研攻关，你跟随导师，发现连花清瘟胶囊对新冠的功效，推动我国中成药走向世界；绽放最美青春，你坚守党职，坚守初心使命，发出红色号召。XXX不断对自己发起挑战，是你不断前进的原因所在；发出青年的声音，你向青年学子诠释新思想，解读使命与担当。","2020"
"161","WHU-China iGEM 团队","166",\N,\N,\N,"/media/20/2014_166.jpg",\N,"倘若梦想的光亮潜藏于基因的密码中，纵十年求索，亦难消热忱；假使生命的画布静置于科学的绘笔下，任迷雾重重，亦笔走春风。XXX聚焦疾病和细菌的温床，他们以慧眼觅病菌踪迹；超越数学和物理的维度，他们以匠心铸生命方舟。","2020"
"162","付玉璋","167","马克思主义学院","博士","2020","/media/20/2024_167.jpg",\N,"付玉璋以“姓马”“信马”“行马”为座右铭，爱想，努力学习、增强实践；乐为，以支教服务助力乡村振兴；敢拼，积极进取，顺利完成多项科研项目。她说，“对青春最好的致敬，就是成为最好的自己”。","2021"
"163","勒黑波妮","168","新闻与传播学院","本科","2018","/media/20/2024_168.jpg",\N,"波妮同学从7岁就来到中国生活，并从中感受到中法两种截然不同的文化。她也希望未来能向世界传递在中国的所见所闻，传递中国声音，了解中国故事。","2021"
"164","余博林","169","经济与管理学院","博士","2019","/media/20/2024_169.jpg",\N,"作为能源与环境管理领域的研究者，他始终把握前沿问题，不忘初心，始终前行。同时，他也分享了自己的三点学习心得：做好时间管理，坚持不懈完成小目标；将高质量作为学术研究的标准，反复检查；勤于思考，事无巨细。","2021"
"165","蔡珠婷","170","法学院","本科","2018","/media/20/2024_170.jpg",\N,"她认为，自己是一个平凡的人，但正因为平凡，她才能不断向前、真实诚恳、努力微笑。她以“无用之用方为大用”作为自己风采展示的主题，讲述了自己热情参与社团组织和竞赛活动、兼顾学习与工作、参与乡村法律援助的经历。","2021"
"166","党利奎","171","文学院","博士","2021","/media/20/2014_171.jpg",\N,"他以“光阴的故事——那些可爱的生活和青春”为主题，介绍了自己成长的经历、在大学的文学创作和产品设计，以及出入社会后，共享生活阳光、坚持写作、重走长征路、学习写歌的经历。","2021"
"167","毛丽然","172","生命科学学院","本科","2019","/media/20/2014_172.jpg",\N,"在哈佛访学的毛丽然通过视频分享了自己的心得。她认为，获得这项成就，是荣誉，也是激励；她也会在今后的科研上、学习上保持谦逊、不断进步，并鼓励广大珞珈少年砥砺前行，做属于自己的风云学子。","2021"
"168","张家谦","173","化学与分子科学学院","博士","2019","/media/20/2014_173.jpg",\N,"她以“当科幻电影照进科研世界”为主题，通过以《终结者》中的液态机器人T-1000为例，向大家介绍了液态金属可控运动、自我修复、感知能力等特性；并介绍了它在科研领域的广泛运用。","2021"
"169","洪子茜","174","第二临床学院","本科","2018","/media/20/2014_174.jpg",\N,"她对英语的兴趣促使她能够站上国际舞台，并对医学知识的入门更为顺畅；同时，法语的学习也让她在今后的研究道路上走得更远。她说道：“既然我们已经做出了选择，那么就一定是唯一且最正确的选择”。","2021"
"170","郑梓阳","175","信息管理学院","本科","2018","/media/20/2014_175.jpg",\N,"他向大家介绍了自己和创业团队开发的闲置物品交易平台“闲置玩珈”，讲述了自己不随波逐流、创新创业的经历，为大家提供了探索社会价值和公益事业的榜样。XXX他幽默地说道：“学生时代是创业者的黄金时代。如果创业失败，就回来继续读书；如果创业成功，那就可以和比尔盖茨一样不用读书了，顺便给母校捐个食堂。”","2021"
"171","习胜","176","政治与公共管理学院","本科","2018","/media/20/2014_176.jpg",\N,"他在经历膝盖手术重大打击后仍坚持下来，并在兼顾运动和学业受到质疑时坚持自我。他也勉励大家热爱学习、热爱运动、保持前进，做到身心健康、体魄强健。","2021"